cost_bps,Strategy,Mean Excess Return,Volatility,Sharpe Ratio,Sortino Ratio,CER (gamma=3.0),Max Drawdown,Turnover,Information Ratio (vs CAPM)
0,CAPM,0.04213930480286624,0.14426482030273838,0.29209688622934754,0.3949394342624141,0.010920797237394149,0.5126956303690166,2.770964562903967,
0,FF3,0.042456912496171874,0.1632909760104004,0.26000770853049276,0.36061692176539306,0.0024609982265281286,0.5935809610452101,5.348582864490201,0.003509638554905167
0,dual_0,0.027846483048678997,0.15507270051139127,0.17957050439470137,0.23283591599603776,-0.008224830617164482,0.5545237435486261,0.796004362406681,-0.18832709041565568
0,dual_0.05,0.045079224019053614,0.16101971195692624,0.279960903365127,0.37208685851007783,0.006188202561016369,0.5545237435486263,0.8026315899458077,0.04354969915620698
0,dual_0.1,0.057651076784422,0.16439624734828498,0.35068365436763377,0.47875514468038777,0.017111887571124258,0.5468693654493262,0.7644619712900329,0.21880514292199799
0,dual_0.15,0.048443484928561806,0.16616025980456317,0.29154675724232004,0.3905963077943556,0.007029637021081912,0.5879875167489004,0.9703551541582827,0.09572023022383792
0,dual_0.2,0.04209917825107165,0.1604591960665272,0.26236687758062255,0.3470571810921802,0.0034784478475973282,0.5492881007555748,0.9297504039748372,-0.0005995500736060346
0,past,0.043886826655094864,0.16140675477940863,0.27190204471351964,0.35994866449372465,0.004808615922464635,0.5908552653254144,0.8173164835124862,0.02794594563248222
0,dual_pca_0,0.06234203436316726,0.16255242873852718,0.3835195502581336,0.5302877404477231,0.02270709622997632,0.5555846335268924,1.0121203486236556,0.2694971383060872
0,dual_pca_0.05,0.057590444544336775,0.17214588642596365,0.33454441311384586,0.46961750630765264,0.01313913522426561,0.6629833944980028,0.7618862038415444,0.19751110929862326
0,dual_pca_0.1,0.055358279099993954,0.17169825382278628,0.3224160867537448,0.45148800220556434,0.01113784355130304,0.6641492665259098,0.66480939689218,0.1704641084736189
0,dual_pca_0.15,0.040054333554677794,0.16343506950330602,0.24507796078532312,0.3264339169764848,-1.2199360647911772e-05,0.6644584636057753,0.7151014757424634,-0.029367788442335018
0,dual_pca_0.2,0.04733622800771908,0.16195670505630835,0.29227705016140854,0.39453761806333487,0.007991266538674997,0.6644584636057755,0.5879121003015145,0.07372275442225076
0,past_pca,0.05386297135405667,0.16956868307212156,0.3176469285377859,0.44362497361418,0.010732663935836266,0.6644584636057753,0.681827677759383,0.14793685782097732
0,dual_pls_0,0.04340356697683145,0.16015890026544025,0.27100315314913065,0.3625263144874671,0.004927256975478599,0.5397364963528068,1.6234100497928168,0.01652104930785693
0,dual_pls_0.05,0.06401721417827982,0.1443193440583803,0.44358027398172956,0.6208460742202971,0.03277510457411811,0.4672904904091102,2.6328348451448487,0.20037641620882307
0,dual_pls_0.1,0.07377113611097612,0.14942123879003724,0.4937125184368024,0.6928974520113582,0.04028107620865212,0.5457213721925267,2.508899719223691,0.30600785379733736
0,dual_pls_0.15,0.07261090520445931,0.1317911881206714,0.5509541740983085,0.829447743418339,0.04655752930507202,0.4594714429603647,2.8477784019157943,0.2940358518243734
0,dual_pls_0.2,0.05130094379221069,0.14595130655122013,0.35149355634036167,0.49130753461580556,0.01934826796619834,0.3994093930965018,1.559784734644436,0.1130231059240945
0,past_pls,0.08755206827700864,0.17111533803264833,0.5116552921766951,0.7302659202064209,0.043631379911967375,0.6561437249635496,1.7927080596768943,0.4309787834689038
0,dual_pca_shap_0,0.06931779705147259,0.1669490362686922,0.41520333750181515,0.5950457480987208,0.02750982598490493,0.4855835704687037,1.5567784097326205,0.30213493583573264
0,dual_pca_shap_0.05,0.07566832033328877,0.1511654869870088,0.5005661136115793,0.7350326958784037,0.04139181364925948,0.34530521925553337,1.5452438210410835,0.41108069384654977
0,dual_pca_shap_0.1,0.08237566172941273,0.17257655322004745,0.47732823603434626,0.699323018374155,0.03770166164744493,0.4601751604765565,1.856345168256179,0.3905118974293998
0,dual_pca_shap_0.15,0.06869878395356016,0.18238719899431602,0.3766645045944322,0.5287231964541353,0.018801148418071817,0.6644584636057755,0.7998960325295774,0.30172652242101244
0,dual_pca_shap_0.2,0.054943839275896474,0.16166966207227634,0.3398525027616695,0.4666133631236899,0.01573821982405043,0.650908584133091,0.8671710008826803,0.15911337276220786
0,past_pca_shap,0.06930251771472076,0.1603281091241515,0.43225431955325905,0.5921289857137837,0.030744863851732016,0.5409161463718535,1.4063499943707465,0.40211093139875254
0,dual_pls_shap_0,0.06705943236229504,0.1491962408636442,0.44947132698593306,0.6704577685527877,0.03367015493053124,0.3591105601887319,1.7890757459032827,0.2913932751279545
0,dual_pls_shap_0.05,0.09522171157376244,0.14902235766641236,0.6389760104783534,0.9958079594972592,0.06191021694707824,0.3642631734339601,2.4372532635246413,0.5324655125254044
0,dual_pls_shap_0.1,0.10424915834155878,0.17596317470042455,0.5924487241097001,0.9128875663681526,0.05780460006558058,0.4449155350951288,1.86746790221473,0.5499868432169676
0,dual_pls_shap_0.15,0.05067742547297943,0.15799349089408765,0.3207564133572534,0.4379070861742074,0.0132345107256292,0.5272832224665903,1.5556207172602092,0.11619139638713802
0,dual_pls_shap_0.2,0.09310590141271952,0.13621238254146978,0.6835347835162745,1.113879678815059,0.06527518167628396,0.3254382327481141,2.5963519119675253,0.48523287683621086
0,past_pls_shap,0.08789613374934412,0.15854276371479564,0.5544001611291541,0.8163039956923258,0.05019242185985583,0.3896949323743637,2.0991389921813854,0.4717684068203335
10,CAPM,0.039377576788505286,0.14417922415470205,0.2731154715207356,0.3678972956089776,0.00819610377172756,0.5142887112427283,2.770964562903967,
10,FF3,0.03712615824122997,0.16332012251099917,0.2273213959824799,0.3136895547767294,-0.002884035384281697,0.5946953632445386,5.348582864490201,-0.024887321989060972
10,dual_0,0.02705313203414699,0.15507704807626826,0.17444961952617272,0.22608382621287867,-0.009020204225926837,0.5545237435486263,0.796004362406681,-0.1626976458267263
10,dual_0.05,0.04427926786774096,0.16100513500438937,0.27501773695934484,0.36531802193561014,0.005395287621068487,0.5545237435486263,0.8026315899458077,0.07275075267977463
10,dual_0.1,0.05688916301970294,0.16438020764907657,0.3460828029926298,0.4721414965578799,0.01635788401957264,0.5469730664477994,0.7644619712900329,0.24744966273914515
10,dual_0.15,0.04747636429158407,0.16613604519484784,0.28576799354952015,0.3825348387772339,0.006074586022107281,0.5884772827117062,0.9703551541582827,0.1230765950291121
10,dual_0.2,0.04117252701511005,0.16045117277742757,0.2566047122149938,0.33919609934974015,0.002555658746632182,0.5493590328911768,0.9297504039748372,0.0268629265710975
10,past,0.04307223455986074,0.1614114047395001,0.2668475293265336,0.3530232702227236,0.003991772189892669,0.5913007028372381,0.8173164835124862,0.05916367481712035
10,dual_pca_0,0.061333287749039025,0.16256600655425413,0.37728236701545537,0.5212318492331086,0.021691728018542335,0.5571777298750008,1.0121203486236556,0.293125940874053
10,dual_pca_0.05,0.05683109796117468,0.17214843370649313,0.33012846377719385,0.4631015244496183,0.012378473119776391,0.6630718474089702,0.7618862038415444,0.2230794152435923
10,dual_pca_0.1,0.05469568573442478,0.17171128035656705,0.31853286295953565,0.44582195352045434,0.010468540031887429,0.6641677771187272,0.66480939689218,0.19750774984548308
10,dual_pca_0.15,0.039341615750521156,0.16339999834354316,0.24076876468386918,0.32049200428749297,-0.0007077234374837024,0.6644592199564016,0.7151014757424634,-0.0005075324510557905
10,dual_pca_0.2,0.046750275614418565,0.16193454463338633,0.2886985955977424,0.3894967866639139,0.007416080495985286,0.6644584636057755,0.5879121003015145,0.1047166656191539
10,past_pca,0.053183416435223146,0.1695452013561826,0.3136828173832817,0.4378662201567504,0.010065053480860398,0.6644584636057753,0.681827677759383,0.17415273076198037
10,dual_pls_0,0.041785568293871284,0.16014734911302675,0.26091951271937946,0.3485365853812554,0.003314808151976781,0.5424200299315041,1.6234100497928168,0.03154550228311905
10,dual_pls_0.05,0.061393155449285475,0.14434056267456244,0.4253354310922675,0.5938269501050072,0.030141858399471547,0.47215108183966104,2.6328348451448487,0.20185300878304463
10,dual_pls_0.1,0.0712705993908165,0.14933306092216814,0.47725934867137343,0.6683792656288798,0.037820054764240524,0.5471061371057758,2.508899719223691,0.30881385543529843
10,dual_pls_0.15,0.06977261939721656,0.13177571478720732,0.5294801057227126,0.7937028901358563,0.043725360885697444,0.46266318324326805,2.8477784019157943,0.293544944773339
10,dual_pls_0.2,0.049746358340015076,0.14591463699480012,0.3409278148139988,0.4757100296291945,0.01780973640602864,0.40146892141268087,1.559784734644436,0.12807289133051958
10,past_pls,0.08576533591086401,0.1710368344705649,0.5014436578901024,0.7147415311612374,0.041884937792296885,0.6562360433354608,1.7927080596768943,0.43989111038990497
10,dual_pca_shap_0,0.06776620790310575,0.16695027682906075,0.40590653211369704,0.5809312354101421,0.025957615503155722,0.49022718311889557,1.5567784097326205,0.3161415616095319
10,dual_pca_shap_0.05,0.07412822732498449,0.15117782219179055,0.4903379758371059,0.7187817206864153,0.03984612644100553,0.34887159192328643,1.5452438210410835,0.42630034841173137
10,dual_pca_shap_0.1,0.08052550437838404,0.17268105260490743,0.46632507251751365,0.6821606363777575,0.035797385485275834,0.46391221969219976,1.856345168256179,0.3996507476574195
10,dual_pca_shap_0.15,0.06790155424113901,0.18237898795207613,0.3723101822397521,0.5223125147690403,0.01800841137150372,0.6644584636057754,0.7998960325295774,0.3239399715943262
10,dual_pca_shap_0.2,0.05407955884501675,0.16167127295073316,0.3345032042983707,0.45891857183542545,0.014873158098751053,0.6512527234118767,0.8671710008826803,0.18262269674523832
10,past_pca_shap,0.06790085555366457,0.16033615348026778,0.42349061069386934,0.5793757558033735,0.02933933238439259,0.5411005011810548,1.4063499943707465,0.42274005960300326
10,dual_pls_shap_0,0.06527632020221143,0.14918358548343433,0.4375569871891828,0.6514184344956955,0.03189270693567169,0.3673428162394101,1.7890757459032827,0.3035104711121347
10,dual_pls_shap_0.05,0.09279258248778291,0.14899435984233808,0.6227925848063885,0.967531685904594,0.05949360359054072,0.36691742464626165,2.4372532635246413,0.5368586441679654
10,dual_pls_shap_0.1,0.10238791533235142,0.1760431457121578,0.5816069402654418,0.8949101824048019,0.05590113160400339,0.45036452779372294,1.86746790221473,0.557920534940486
10,dual_pls_shap_0.15,0.04912699015811009,0.15803443697252575,0.310862563244053,0.4238078729004303,0.011664665254275265,0.5301625531126197,1.5556207172602092,0.13281430369361574
10,dual_pls_shap_0.2,0.09051820400712524,0.13616427633924316,0.6647720418357446,1.0799017944066844,0.06270713878064058,0.32843802999542093,2.5963519119675253,0.4870315121540523
10,past_pls_shap,0.0858039918871367,0.1585367620568394,0.5412245763942991,0.7949883365019067,0.04810313450193633,0.39447465847621,2.0991389921813854,0.47894765608520606
25,CAPM,0.035234984766963864,0.14406344932455958,0.2445796274638906,0.32762596780321984,0.004103568620028947,0.5167432418134282,2.770964562903967,
25,FF3,0.02913002685881713,0.16338997426077234,0.1782852772369329,0.24414537722789767,-0.010914398674586646,0.5963629251089453,5.348582864490201,-0.06748005270950534
25,dual_0,0.025863105512349008,0.15508694278402918,0.1667652031052377,0.2159610606983233,-0.010214834220796103,0.5560502911008256,0.796004362406681,-0.12402286294582368
25,dual_0.05,0.04307933364077199,0.16098615074923078,0.2675965195781155,0.35516598400386246,0.0042045225411909,0.5545237435486263,0.8026315899458077,0.11671032009364984
25,dual_0.1,0.055746292372624344,0.16435790560358854,0.3391762152717964,0.46222826911066844,0.015226010671027163,0.547128617945509,0.7644619712900329,0.2904923396522342
25,dual_0.15,0.046025683336117416,0.16610230085280756,0.27709238884597587,0.3704551277899413,0.0046407218132225245,0.5892117649650446,0.9703551541582827,0.16412743831023457
25,dual_0.2,0.03978255016116768,0.16044195123523897,0.24795603553112341,0.327417745615276,0.0011701205869114814,0.5494654310945797,0.9297504039748372,0.06819289497339713
25,past,0.041850346417009604,0.1614205620231566,0.25926279708409117,0.3426462630253111,0.0027654496512019844,0.5919684499288531,0.8173164835124862,0.1060956747702102
25,dual_pca_0,0.059820167827846674,0.16258910652268857,0.36792236028124703,0.5076690685488886,0.020167341488077417,0.5595599599874143,1.0121203486236556,0.3285162314959679
25,dual_pca_0.05,0.05569207808643158,0.17215384668315414,0.32350179307309807,0.4533396788785941,0.011236657694721167,0.6632045050163968,0.7618862038415444,0.26133273149787517
25,dual_pca_0.1,0.05370179568607096,0.17173186719316583,0.31270722530295797,0.4373315765006473,0.009464044371594246,0.6641955420518926,0.66480939689218,0.23798107943367047
25,dual_pca_0.15,0.038272539044286166,0.16335001163230276,0.23429774299886064,0.3115833365537851,-0.0017523004061240008,0.664460354482341,0.7151014757424634,0.042981130924321265
25,dual_pca_0.2,0.04587134702446782,0.16190272836419162,0.28332658435059016,0.38193999270922896,0.006552606846813996,0.6644584636057755,0.5879121003015145,0.1512944259933468
25,past_pca,0.05216408405697287,0.16951114415234267,0.3077324757485684,0.4292338224624188,0.00906304206921843,0.6644584636057753,0.681827677759383,0.21337666181838297
25,dual_pls_0,0.03935857026943105,0.16013713388225193,0.24578040904847978,0.32760568828019254,0.0008927177973976283,0.5464203699411457,1.6234100497928168,0.054197803385597855
25,dual_pls_0.05,0.0574570673557939,0.1443978587602739,0.3979080288938553,0.5534229574287695,0.02618095493396589,0.4793717871829324,2.6328348451448487,0.2039847755156017
25,dual_pls_0.1,0.06751979431057709,0.14922168533332558,0.45247977302865866,0.631623526787161,0.034119127250000034,0.5491791107656471,2.508899719223691,0.31290034811738643
25,dual_pls_0.15,0.06551519068635245,0.13177936235568835,0.497158200762264,0.7404275443518991,0.03946649017204473,0.46742221497691805,2.8477784019157943,0.2926725094796691
25,dual_pls_0.2,0.04741448016172164,0.14586571241950513,0.32505569249447125,0.45237680863754565,0.015499271072246974,0.4045457277749359,1.559784734644436,0.15066554212414882
25,past_pls,0.08308523736164704,0.1709300151691939,0.48607751704348523,0.6914686898344141,0.03925963223303575,0.6563744977794392,1.7927080596768943,0.4530977455595076
25,dual_pca_shap_0,0.06543882418055547,0.16696002040397412,0.3919430772841343,0.5597909864351559,0.02362535156061229,0.4971257533404867,1.5567784097326205,0.3371238002692088
25,dual_pca_shap_0.05,0.07181808781252806,0.15120154657469542,0.4749824948189207,0.6944754456054203,0.03752522628265838,0.35418852671055856,1.5452438210410835,0.44898560999918535
25,dual_pca_shap_0.1,0.07775026835184107,0.17284810633536765,0.44981845621719746,0.6564937566527014,0.03293556655625722,0.4694782070835676,1.856345168256179,0.41325533428970096
25,dual_pca_shap_0.15,0.06670570967250729,0.18236871649180852,0.36577386163434183,0.5127058009242631,0.01681818654020284,0.6644584636057753,0.7998960325295774,0.35713042599225997
25,dual_pca_shap_0.2,0.05278313819869712,0.16167718325713135,0.3264724009618032,0.4473887479083812,0.013573870819757076,0.6517684700844999,0.8671710008826803,0.21778423019323165
25,past_pca_shap,0.0657983623120803,0.1603526077712461,0.4103354677333726,0.5602885805412054,0.027228924083521663,0.5413770333948569,1.4063499943707465,0.45357313076195543
25,dual_pls_shap_0,0.06260165196208602,0.14917523955112397,0.41965176091191564,0.6229293495843459,0.029221773819383186,0.37950896884013974,1.7890757459032827,0.321644588054913
25,dual_pls_shap_0.05,0.08914888885881356,0.1489693500179825,0.5984377917205932,0.9252607435740933,0.055861087991643285,0.37088005261809187,2.4372532635246413,0.5432377801987411
25,dual_pls_shap_0.1,0.0995960508185404,0.1761781689730454,0.56531437123619,0.8679435400627643,0.053037929984497995,0.4612222913679248,1.86746790221473,0.5696305766006565
25,dual_pls_shap_0.15,0.04680133718580607,0.15810209144317977,0.2960197221845479,0.40272844208087755,0.009306930207744701,0.5344515326324946,1.5556207172602092,0.15772733979335435
25,dual_pls_shap_0.2,0.08663665789873377,0.13611919105770645,0.6364764382268844,1.0289746320559572,0.058844006637427185,0.3337213786092631,2.5963519119675253,0.4895045447793699
25,past_pls_shap,0.08266577909382551,0.1585410764245682,0.5214155281275439,0.7631178620319679,0.04496286972303436,0.4015850013055301,2.0991389921813854,0.4895424114130194
50,CAPM,0.028330664731061474,0.14390423028079052,0.19687166024085448,0.2613008283558586,-0.0027319765079987096,0.5208123695343472,2.770964562903967,
50,FF3,0.015803141221462376,0.16357596884926703,0.09661040880659401,0.13059643229133952,-0.024332505156002195,0.6237275594975578,5.348582864490201,-0.1382389388147718
50,dual_0,0.023879727976019026,0.1551124274830631,0.15395109446421681,0.19910709920588576,-0.012210069763513735,0.5600680552385,0.796004362406681,-0.0590801333652022
50,dual_0.05,0.04107944326249035,0.16096219633671918,0.2552117465926947,0.33825150704982754,0.0022162002881795442,0.5545237435486262,0.8026315899458077,0.19021388417721483
50,dual_0.1,0.053841507960826686,0.16432542427341515,0.32765172035242546,0.4457261806733267,0.01333724036686984,0.5473878704416918,0.7644619712900329,0.36228061112822973
50,dual_0.15,0.04360788174367302,0.16605293835879686,0.26261433356540687,0.35035789019147406,0.002247514237287432,0.5904354575449536,0.9703551541582827,0.23242454259728357
50,dual_0.2,0.03746592207126371,0.1604340856813472,0.23352844199005315,0.3078173310651652,-0.0011427217013510738,0.5496427614335845,0.9297504039748372,0.13726777087750008
50,past,0.039813866178924295,0.16144164256630725,0.2466146004589365,0.3253825997643513,0.0007187602471633303,0.5930802710269492,0.8173164835124862,0.1843896678578297
50,dual_pca_0,0.057298301292526055,0.1626348915496725,0.3523124757950591,0.48512273397102595,0.01762313936846545,0.563510618443118,1.0121203486236556,0.3872360064395118
50,dual_pca_0.05,0.053793711628526385,0.17216711330904527,0.3124505638423815,0.43710313820710284,0.009331439270771937,0.6634255430047085,0.7618862038415444,0.32471201783118436
50,dual_pca_0.1,0.05204531227214794,0.17176896955082485,0.30299600916420594,0.423204744156019,0.007788443921319645,0.6642418143910067,0.66480939689218,0.30507290227381717
50,dual_pca_0.15,0.036490744533894524,0.16327369420723511,0.2234943277977079,0.2967480402826061,-0.003496704296222057,0.6644622453589065,0.7151014757424634,0.115840874031613
50,dual_pca_0.2,0.04440646604121654,0.16185350201144408,0.2743620959037187,0.36935509026923946,0.005111631871163744,0.6644584636057755,0.5879121003015145,0.22900120486335165
50,past_pca,0.05046519675988907,0.16945749185998582,0.2978044594309582,0.41486206790385927,0.007391434438673336,0.6644584636057753,0.681827677759383,0.27837597376563744
50,dual_pls_0,0.03531357356203059,0.16013907568208494,0.22051815530730695,0.29286711258629505,-0.0031532117784382058,0.5549816699357533,1.6234100497928168,0.09216692645946113
50,dual_pls_0.05,0.05089692053330798,0.1445611656426599,0.35207879174909157,0.48650649001600593,0.01955002461536115,0.4961230053947798,2.6328348451448487,0.2073062768536383
50,dual_pls_0.1,0.06126845251017807,0.14909190016952753,0.41094420582547886,0.570477362148691,0.02792586046593752,0.5559660146909793,2.508899719223691,0.31936743089435354
50,dual_pls_0.15,0.058419476168245596,0.13185704062741851,0.443051625383573,0.6526702011158099,0.032340057423714555,0.4752781952371009,2.8477784019157943,0.2908577049677594
50,dual_pls_0.2,0.04352801653123259,0.14580040161054403,0.2985452443917323,0.41365889608406803,0.011641380866538695,0.40964061089067294,1.559784734644436,0.18829818209520335
50,past_pls,0.07861840644628543,0.17078120471273403,0.46034577738532234,0.6527269301884845,0.034869076621586274,0.6566051935490353,1.7927080596768943,0.4746463713595405
50,dual_pca_shap_0,0.06155985130963836,0.16699727524001523,0.368627878635517,0.524654712503239,0.019727716403254256,0.5084469955023212,1.5567784097326205,0.3719506175390373
50,dual_pca_shap_0.05,0.06796785529176737,0.15125500365408878,0.44935938415105803,0.65416330240425,0.03365074109616975,0.3629637207121601,1.5452438210410835,0.4863296463122867
50,dual_pca_shap_0.1,0.07312487497426941,0.17315391828931948,0.4223114076580496,0.6139306705125885,0.02815145584585292,0.48038472309239255,1.856345168256179,0.43561407595160934
50,dual_pca_shap_0.15,0.06471263539145444,0.18235705196238186,0.3548677426788184,0.4967199253495416,0.01483149379083818,0.6644584636057754,0.7998960325295774,0.41201903991778555
50,dual_pca_shap_0.2,0.050622437121497804,0.16169634973448135,0.3130709951376391,0.42820534402246063,0.011403872845314238,0.6526268161650435,0.8671710008826803,0.276016291604164
50,past_pca_shap,0.062294206909439855,0.16039172795309192,0.38838790319447386,0.5285964027322108,0.02370594731577188,0.5418379204178602,1.4063499943707465,0.5045413440234306
50,dual_pls_shap_0,0.05814387156187702,0.1491896986322501,0.3897311415930976,0.5756588143132234,0.02475752229490461,0.39930867151650984,1.7890757459032827,0.35168013462452963
50,dual_pls_shap_0.05,0.08307606614386467,0.14897298559275035,0.5576585970490713,0.8552505809704133,0.04978664048923797,0.37743471638340675,2.4372532635246413,0.5532732279695296
50,dual_pls_shap_0.1,0.09494294329552203,0.17644327980510172,0.5380932807437919,0.8230354694819791,0.0482445968129499,0.4788880792822263,1.86746790221473,0.5886069754732617
50,dual_pls_shap_0.15,0.04292524889863271,0.1582314521489988,0.2712813939052528,0.367777435937445,0.005369460224861358,0.5415204619171458,1.5556207172602092,0.1990695107578664
50,dual_pls_shap_0.2,0.08016741438474803,0.1361163116651961,0.5889625821035689,0.9442593177643149,0.052375938932742824,0.34245839719096216,2.5963519119675253,0.49301725042803185
50,past_pls_shap,0.0774354244383069,0.15858377244746266,0.4882934946194481,0.710291323339792,0.03971220511280397,0.4132790127860998,2.0991389921813854,0.5066985562108497
